iteration,energy
0,1.5451622581814513
1,1.5437408506084713
2,1.5434357324982353
3,1.5425579586972333
4,1.5422528405869969
5,1.541420998544525
6,1.5401377129324991
7,1.5394293795991658
8,1.5388191433786935
9,1.537696275924625
10,1.5367744971128856
11,1.5362440008617437
12,1.5357026622790666
13,1.535143696638408
14,1.5347865026512926
15,1.5336424731863374
16,1.5327439406165448
17,1.5320356072832118
18,1.5314253710627395
19,1.531120252952503
20,1.53041191961917
21,1.5300622044241283
22,1.5294895487333624
23,1.5288291156624962
24,1.5281540172372996
25,1.5274789188121027
26,1.526997373536512
27,1.5261125307935446
28,1.5244969139956444
29,1.5230276714239308
30,1.5223695349409914
31,1.5211988306104762
32,1.5208937125002402
33,1.5205739274841037
34,1.5202917752531326
35,1.5199387568804292
36,1.5192764447830778
37,1.5186211790350463
38,1.5181698251020057
39,1.5179882293436369
40,1.5172567952105205
41,1.5158428432933921
42,1.5145893984115026
43,1.5142842803012662
44,1.513959969277644
45,1.5127985519548095
46,1.5111514854905406
47,1.5102971482672354
48,1.5093655045664482
49,1.5090908929814355
50,1.5088271134538764
51,1.5085246050787864
52,1.5079488176772116
53,1.507674210784435
54,1.5063923506054628
55,1.5060370356448327
56,1.5057778492931269
57,1.5051905789519195
58,1.5041144454515973
59,1.5038093273413613
60,1.5034563089686577
61,1.50281329180195
62,1.5025288429830523
63,1.5022880473028237
64,1.5013313543894378
65,1.5003418605335561
66,1.5000539668327688
67,1.4994625208771497
68,1.4991123732393543
69,1.497538882425706
70,1.4970135379375171
71,1.496423955454651
72,1.4955227401218456
73,1.4952635537701395
74,1.4949082388095096
75,1.4946031206992736
76,1.4936988466596648
77,1.493435067132106
78,1.4927937756775185
79,1.492519167604367
80,1.4922614626223203
81,1.4916566180665345
82,1.4912978582240148
83,1.4909927401137784
84,1.4906712447506205
85,1.4903210971128253
86,1.4900159790025889
87,1.489355545931723
88,1.4891083686688753
89,1.4887932290604966
90,1.4882714312755827
91,1.487809191844489
92,1.4871439113326779
93,1.4867974546397646
94,1.4863140849311054
95,1.4859587699704755
96,1.485281792518793
97,1.4849766744085569
98,1.4842249474209765
99,1.4837382303324627
100,1.4834537815135653
101,1.482920882738344
102,1.482661696386638
103,1.4823029365441185
104,1.4816462302748166
105,1.481148654625848
106,1.48069909362372
107,1.4802072010430976
108,1.4798873767479976
109,1.4796659200550843
110,1.4781278293248934
111,1.4779040600410154
112,1.4775989419307791
113,1.4767662219516602
114,1.4759900690908614
115,1.4748480654193723
116,1.4733198437505668
117,1.47274259258777
118,1.4722266589928892
119,1.4718736406201856
120,1.4715685225099495
121,1.4713263610825205
122,1.4710212429722842
123,1.4708209853134306
124,1.4705737941880803
125,1.4700126242160236
126,1.468982946622765
127,1.468191294109543
128,1.4671775145819836
129,1.466467302222165
130,1.466192670578237
131,1.465923325849723
132,1.464853372020361
133,1.4639084901305972
134,1.46339981007275
135,1.46307998167886
136,1.4625158001669132
137,1.4616402334763854
138,1.461029997255913
