iteration,energy
0,1.5853823389000379
1,1.5843703302189187
2,1.5832943236296377
3,1.5827136240931858
4,1.5820854319313653
5,1.5817525200055331
6,1.5815243278437126
7,1.5812098524960514
8,1.5810138980080612
9,1.5803304277172903
10,1.5799532680038473
11,1.578956499300727
12,1.5783044286575059
13,1.577912519681526
14,1.5775206107055464
15,1.5771884362428406
16,1.5770114450923982
17,1.5763578995229233
18,1.5761619450349336
19,1.5759370714571836
20,1.5755143997336272
21,1.5748235282815215
22,1.5744521625472698
23,1.573568212426594
24,1.5731763034506143
25,1.5728009873949884
26,1.5719252499318617
27,1.5716202562529742
28,1.5708659368260884
29,1.5706965310106649
30,1.5705005765226752
31,1.5698129409217039
32,1.5694020686081764
33,1.568847390984915
34,1.5681907821070669
35,1.5676029186430973
36,1.566960435020525
37,1.5667322428587047
38,1.5661109349630606
39,1.565914980475071
40,1.5653313837620495
41,1.5643205269261165
42,1.5639614871950474
43,1.563334764612483
44,1.5627800869892217
45,1.562389126180119
46,1.5622226702172028
47,1.5617868100684174
48,1.5615908555804272
49,1.5612122209407306
50,1.5601812474894035
51,1.5592171143657392
52,1.5588417983101135
53,1.558637745619734
54,1.5582919766708239
55,1.5577216542940855
56,1.5575256998060953
57,1.5571003463984412
58,1.5569191411729884
59,1.5565509986374595
60,1.5563550441494698
61,1.5561616584788656
62,1.555388004233227
63,1.554639426483543
64,1.554443471995553
65,1.5542140730758889
66,1.554018118587899
67,1.5536271577787966
68,1.553288882484769
69,1.552491004888179
70,1.5519423305749604
71,1.5517392438176654
72,1.5516317849048966
73,1.5514023859852324
74,1.5512499180905677
75,1.5506620546265977
76,1.5500250354595622
77,1.5492985385051892
78,1.5486778100448588
79,1.5480106420539146
80,1.5475953449616267
81,1.5466054509268836
82,1.5464260893592479
83,1.5462411968181606
84,1.5460388104425182
85,1.5450274264544677
86,1.5446608593932103
87,1.5442240811077326
88,1.5439992075299827
89,1.5437710153681623
90,1.5433569995992507
91,1.5429956567644392
92,1.5426694831317496
93,1.5425133516526097
94,1.5421196425263588
95,1.541718393781524
96,1.5409345758295645
97,1.5403144746917643
98,1.5398871999908645
99,1.538993831097202
100,1.5387978766092125
101,1.5385736394279732
102,1.5383909592762666
103,1.538166085698517
104,1.5379378935366965
105,1.5377660742055852
106,1.5375942548744737
107,1.5370621550297618
108,1.5364658209073563
109,1.5357438492948978
110,1.535367269016769
111,1.5351933170529908
112,1.535030548405709
113,1.5347562121225231
114,1.5345725454954489
115,1.5343913402699956
116,1.5340293208507034
117,1.5338529609125384
118,1.5336304577519821
119,1.533434503263992
120,1.5330136751982526
121,1.532630049643325
122,1.5321953618911488
123,1.5318124605005041
124,1.531431613471427
125,1.5309781790002936
126,1.5305528255926393
127,1.5303474273452904
128,1.5295412588591264
129,1.5291351800559239
130,1.528586469093573
131,1.5279435568960302
132,1.5277131523448295
133,1.5275171978568394
134,1.5270610817016084
135,1.5268328895397876
136,1.5260514946809591
137,1.5258266211032097
138,1.5255962165520087
139,1.5249394529616165
140,1.52458040607847
141,1.5242030680622878
142,1.5238587361994564
143,1.5235590803658805
144,1.5233926244029645
145,1.522980709889126
146,1.5226470039710147
147,1.5218778199104166
148,1.5216939330008656
149,1.5215175414263997
150,1.5213215869384098
151,1.5205845059031278
152,1.5196061624795179
153,1.5192313396009944
154,1.5186945376859655
155,1.5184985831979754
156,1.5183222164665355
157,1.5177237913775243
158,1.5174108083650262
159,1.5168496595539485
160,1.5164660653390518
161,1.5158320405263133
162,1.515602641606649
163,1.5150415420783083
164,1.5144348385182893
165,1.5140989767399495
166,1.5134615154249726
167,1.5131242697070384
168,1.5126077141674443
169,1.5124117596794544
170,1.5122353424842823
171,1.5120936861885834
172,1.5118977317005933
173,1.5109983955854354
174,1.5106931313912035
175,1.5104971769032138
176,1.5102659214330203
177,1.5100895000862695
178,1.5093879678187223
179,1.5089960588427422
180,1.5086413692349792
181,1.5083255047567903
182,1.5081789566415238
183,1.5078184905166299
184,1.5074090931293562
185,1.5070385398546935
186,1.5068621759282756
187,1.5066317713770745
188,1.5064690027297925
189,1.5058489015919923
190,1.5054428227887897
191,1.5051516333652928
192,1.504813246614273
193,1.5046368279851228
194,1.5042279039036133
195,1.503231279952343
196,1.5030353254643531
197,1.502876537569423
198,1.5027121032008144
199,1.502366329704264
200,1.5020500633747231
201,1.5019034529894693
202,1.501337545020927
203,1.5011310306748469
204,1.5002908428110362
205,1.5000641255754696
206,1.4998681710874795
207,1.4996607789512935
208,1.4992260393005261
209,1.4990011657227762
210,1.4988052112347865
211,1.4983045435871916
212,1.4979240008646342
213,1.4977774656640224
214,1.4973966186349452
215,1.4970218545540581
216,1.4966690317398066
217,1.496440839577986
218,1.4960338517271154
219,1.4958710830798339
220,1.4950814524766176
221,1.4949403881477141
222,1.4945525450153998
223,1.4943761412050611
224,1.494241309487882
225,1.493868983320285
226,1.4936422660847184
227,1.4933070113236189
228,1.493111056835629
229,1.4929056830517744
230,1.491889727031394
231,1.4912453068528588
232,1.4907742418240175
233,1.4897221460426244
234,1.489204181173513
235,1.489037725210597
236,1.4886168971448577
237,1.4884209426568678
238,1.4882249881688776
239,1.4878141158553506
240,1.4875873986197838
241,1.4873335398918006
242,1.4865216342681888
243,1.4863522284527653
244,1.4859798936240356
245,1.4856099817763477
246,1.4850923940254968
247,1.4848964395375068
248,1.4841358703258412
249,1.4839595112866506
250,1.4832794165375203
251,1.4829410235209575
252,1.4827116246012928
253,1.48196853349467
254,1.4813668776859292
255,1.4805984039418472
256,1.4804145170322964
257,1.4800226080563166
258,1.4798170866199314
259,1.479588894458111
260,1.4791745262457
261,1.4790214394573349
262,1.4786295304813553
263,1.4781948788172175
264,1.4779989243292273
265,1.477790663839266
266,1.4773665171894557
267,1.4771705627014655
268,1.4767560902521488
269,1.4764172005826528
270,1.4762544319353708
271,1.4760893458398112
272,1.475415807730526
273,1.4750629625978195
274,1.474708169549957
275,1.4743358502563606
276,1.4741054457051597
277,1.4737420619815986
278,1.4735583569810815
279,1.4731651170565898
280,1.47298862267745
281,1.4728386685236246
282,1.4726427140356348
283,1.4722939558788675
284,1.4721245500634441
285,1.4719163892440232
286,1.4715550605250927
287,1.47072927823194
288,1.470414044350777
289,1.470218089862787
290,1.4698726410637986
291,1.4696277140600322
292,1.4692729200177315
293,1.4683506580498575
294,1.467770891309907
295,1.467419577105999
296,1.4670315025319183
297,1.4662497183820764
298,1.4660230011465096
299,1.4654547109789666
300,1.4652279937433996
301,1.4648565991900384
302,1.4644368791367477
303,1.464140421983708
304,1.463432567235788
305,1.4625204327200925
306,1.462316376142468
307,1.462150872718445
308,1.461954918230455
309,1.4610482171308223
310,1.4609434933203598
311,1.4606575917655622
312,1.4604293996037416
313,1.4602599937883183
314,1.4600332765527513
315,1.4598716711344588
316,1.4596467975567093
317,1.459482238169707
318,1.4591382243402993
319,1.4584016198444567
320,1.458225237775028
321,1.4578919693903323
322,1.456981315045022
323,1.4567853605570324
324,1.456622190474674
325,1.456463347922722
326,1.4563313733798666
327,1.4559954680551743
328,1.455876690966604
329,1.4557122370918045
330,1.455566791746648
331,1.4554133943137961
332,1.4546400637523376
333,1.4541086444334836
334,1.4539247575239327
335,1.453570775223048
336,1.4524918762459187
337,1.4521371032780703
338,1.4519532163685198
339,1.4518449900969812
340,1.4514139871740208
341,1.4509999781241858
342,1.4508411856428542
343,1.4507061409099016
