iteration,energy
0,1.6208640620793708
1,1.6205745996393939
2,1.6204492639187134
3,1.6202861036680418
4,1.6200179747513006
5,1.6197176166492415
6,1.6192784939992861
7,1.618988580540617
8,1.6187110514448249
9,1.6185518079354249
10,1.6183925644260244
11,1.618094593671712
12,1.6175355068319626
13,1.6172436943472228
14,1.6171188061580573
15,1.6167947644879992
16,1.6164736663083514
17,1.6161743526706314
18,1.6160127591164684
19,1.6156237334524874
20,1.6154631843626635
21,1.6151786494419726
22,1.6150170558878094
23,1.6143772502666924
24,1.6142167011768687
25,1.613781607175078
26,1.613504488404562
27,1.61325571938039
28,1.612953156273556
29,1.6128143917256597
30,1.6126527981714966
31,1.6123299550670533
32,1.6120466881996325
33,1.6119012523400982
34,1.6113427250348165
35,1.6109264313911278
36,1.61060533321148
37,1.6104460897020798
38,1.610195418260719
39,1.6096521102929482
40,1.6093870028623305
41,1.6092488316596625
42,1.6089976646733612
43,1.6088360711191985
44,1.6086927486071694
45,1.6084215982043044
46,1.6081057223463517
47,1.607827697809243
48,1.6076889332613469
49,1.6075257730106753
50,1.6072482439148832
51,1.6068110685024508
52,1.6063710912907638
53,1.6061303083494436
54,1.6058544951593512
55,1.6055323525153644
56,1.6052951535548599
57,1.6051359100454596
58,1.6048150729818969
59,1.604508128816826
60,1.6043475797270021
61,1.6042186329964172
62,1.6040892686275723
63,1.6038221841751699
64,1.603661635085346
65,1.6033935061686047
66,1.6028164803147211
67,1.6025467847014714
68,1.6021191511592452
69,1.6016676441464133
70,1.6013436024763554
71,1.6010934134240071
72,1.6009309653081123
73,1.600769371753949
74,1.600649407564155
75,1.6003575950794153
76,1.600229275174909
77,1.599965962193597
78,1.5996640373950293
79,1.5993547437104334
80,1.5991971788044352
81,1.5988066015625204
82,1.5984855033828722
83,1.598183578584305
84,1.598021985030142
85,1.5978832204822457
86,1.5976056913864536
87,1.597306377748733
88,1.596981623943899
89,1.5967179672194272
90,1.5964463153649442
91,1.5960029250238446
92,1.5957025669217855
93,1.5954448826484342
94,1.5951767537316928
95,1.5950322563406583
96,1.5944108000589514
97,1.59428770247614
98,1.5941628091215163
99,1.594005244215518
100,1.5932490893363775
101,1.592927620050386
102,1.5926903774362409
103,1.5922260906561754
104,1.59177275583075
105,1.5913961518319437
106,1.5912356027421195
107,1.5909552793651087
108,1.5907936858109457
109,1.5904887545390118
110,1.5903295110296118
111,1.5899372446101354
112,1.5896627370004666
113,1.5895011434463033
114,1.5892122744519737
115,1.5890506808978107
116,1.5887769106368859
117,1.5883606169931974
118,1.5880365753231396
119,1.5878773318137396
120,1.5874555763493738
121,1.5871554627620685
122,1.5868928220136589
123,1.586748306383101
124,1.5864846299874662
125,1.5863384265707072
126,1.5860476585503063
127,1.585888415040906
128,1.5855845351172138
129,1.5854252916078133
130,1.584704739728412
131,1.5845812446400664
132,1.583994391658238
133,1.5838556271103417
134,1.5835725026698761
135,1.5832468943033102
136,1.5828395466444736
137,1.5826940852017346
138,1.582019034382686
139,1.5819155205062314
140,1.5814116971811343
141,1.5812872085750074
142,1.5807432322698944
143,1.5806044677219981
144,1.580323868597437
145,1.5798396101671177
146,1.5795554887379648
147,1.5789924358562646
148,1.578576813653937
149,1.578415220099774
150,1.5780943830362109
151,1.5779414468645412
152,1.5775092213183175
153,1.5769376009065001
154,1.5767783573971001
155,1.5765048569494724
156,1.5762273278536802
157,1.5756743383939382
158,1.575354545794714
159,1.5749164676090976
160,1.5748040675214283
161,1.57443503995525
162,1.5741977473065898
163,1.5740385037971898
164,1.5735950610215845
165,1.5732911637476086
166,1.5731595697461631
167,1.5729041072937204
168,1.5726684002717157
169,1.5723671876079246
170,1.5716976859666234
171,1.5713826235169939
172,1.571221029962831
173,1.570983736006227
174,1.570823186916403
175,1.570576429564381
176,1.569993839929307
177,1.5698322463751442
178,1.5697039264706378
179,1.569396894869311
180,1.5691416926776203
181,1.5688837548462018
182,1.568722161292039
183,1.5686303976393978
184,1.5684916330915017
185,1.568089859337802
186,1.5675574297969126
187,1.567412886225073
188,1.567252337135249
189,1.5665462760240885
190,1.5662588952477392
191,1.5661092679614643
192,1.5659455051352127
193,1.5656639473912557
194,1.5649978159119604
195,1.5647307314595582
196,1.5644527857961854
197,1.564327897703079
198,1.564202961781447
199,1.563734411450733
200,1.5635751679413328
201,1.5633171474624084
202,1.5632133635203822
203,1.5630517699662194
204,1.562649772587573
205,1.5620694542781235
206,1.5616582479381145
